fare_id,route_id,origin_id,destination_id,contains_id
1225,,2025,1125,
1225,,2025,1126,
1225,,2025,1605,
1225,,2025,1606,
1225,,2025,1607,
1225,,2025,1608,
1225,,2025,1718,
1225,,2025,1719,
1225,,2025,1720,
1225,,2025,1721,
1225,,2025,1722,
1225,,2025,1723,
1225,,2025,1808,
1225,,2025,1809,
1225,,2025,1810,
1225,,2025,1811,
1225,,2026,1122,
1225,,2026,1123,
1225,,2026,1124,
1225,,2026,1125,
1225,,2026,1126,
1225,,2026,1604,
1225,,2026,1605,
1225,,2026,1606,
1225,,2026,1607,
1225,,2026,1608,
1225,,2026,1718,
1225,,2026,1719,
1225,,2026,1720,
1225,,2026,1721,
1225,,2026,1722,
1225,,2026,1723,
1225,,2026,1807,
1225,,2026,1808,
1225,,2026,1809,
1225,,2026,1810,
1225,,2026,1811,
1225,,2027,1122,
1225,,2027,1123,
1225,,2027,1124,
1225,,2027,1125,
1225,,2027,1126,
1225,,2027,1604,
1225,,2027,1605,
1225,,2027,1606,
1225,,2027,1607,
1225,,2027,1608,
1225,,2027,1718,
1225,,2027,1719,
1225,,2027,1720,
1225,,2027,1721,
1225,,2027,1722,
1225,,2027,1723,
1225,,2027,1807,
1225,,2027,1808,
1225,,2027,1809,
1225,,2027,1810,
1225,,2027,1811,
1225,,2028,1121,
1225,,2028,1122,
1225,,2028,1123,
1225,,2028,1124,
1225,,2028,1125,
1225,,2028,1126,
1225,,2028,1603,
1225,,2028,1604,
1225,,2028,1605,
1225,,2028,1606,
1225,,2028,1607,
1225,,2028,1608,
1225,,2028,1717,
1225,,2028,1718,
1225,,2028,1719,
1225,,2028,1720,
1225,,2028,1721,
1225,,2028,1722,
1225,,2028,1806,
1225,,2028,1807,
1225,,2028,1808,
1225,,2028,1809,
1225,,2028,1810,
1225,,2028,1811,
1225,,2029,1121,
1225,,2029,1122,
1225,,2029,1123,
1225,,2029,1124,
1225,,2029,1125,
1225,,2029,1126,
1225,,2029,1603,
1225,,2029,1604,
1225,,2029,1605,
1225,,2029,1606,
1225,,2029,1607,
1225,,2029,1608,
1225,,2029,1717,
1225,,2029,1718,
1225,,2029,1719,
1225,,2029,1720,
1225,,2029,1721,
1225,,2029,1805,
1225,,2029,1806,
1225,,2029,1807,
1225,,2029,1808,
1225,,2029,1809,
1225,,2029,1810,
1225,,2029,1811,
1225,,2030,1120,
1225,,2030,1121,
1225,,2030,1122,
1225,,2030,1123,
1225,,2030,1124,
1225,,2030,1125,
1225,,2030,1126,
1225,,2030,1602,
1225,,2030,1603,
1225,,2030,1604,
1225,,2030,1605,
1225,,2030,1606,
1225,,2030,1607,
1225,,2030,1608,
1225,,2030,1716,
1225,,2030,1717,
1225,,2030,1718,
1225,,2030,1719,
1225,,2030,1720,
1225,,2030,1721,
1225,,2030,1805,
1225,,2030,1806,
1225,,2030,1807,
1225,,2030,1808,
1225,,2030,1809,
1225,,2030,1810,
1225,,2030,1811,
1225,,2031,1120,
1225,,2031,1121,
1225,,2031,1122,
1225,,2031,1123,
1225,,2031,1124,
1225,,2031,1125,
1225,,2031,1126,
1225,,2031,1410,
1225,,2031,1602,
1225,,2031,1603,
1225,,2031,1604,
1225,,2031,1605,
1225,,2031,1606,
1225,,2031,1607,
1225,,2031,1608,
1225,,2031,1716,
1225,,2031,1717,
1225,,2031,1718,
1225,,2031,1719,
1225,,2031,1720,
1225,,2031,1804,
1225,,2031,1805,
1225,,2031,1806,
1225,,2031,1807,
1225,,2031,1808,
1225,,2031,1809,
1225,,2031,1810,
1225,,2031,1811,
1225,,2032,1119,
1225,,2032,1120,
1225,,2032,1121,
1225,,2032,1122,
1225,,2032,1123,
1225,,2032,1124,
1225,,2032,1409,
1225,,2032,1410,
1225,,2032,1509,
1225,,2032,1601,
1225,,2032,1602,
1225,,2032,1603,
1225,,2032,1604,
1225,,2032,1605,
1225,,2032,1606,
1225,,2032,1607,
1225,,2032,1715,
1225,,2032,1716,
1225,,2032,1717,
1225,,2032,1718,
1225,,2032,1719,
1225,,2032,1720,
1225,,2032,1804,
1225,,2032,1805,
1225,,2032,1806,
1225,,2032,1807,
1225,,2032,1808,
1225,,2032,1809,
1225,,2032,1810,
1225,,2033,1118,
1225,,2033,1119,
1225,,2033,1120,
1225,,2033,1121,
1225,,2033,1122,
1225,,2033,1123,
1225,,2033,1124,
1225,,2033,1408,
1225,,2033,1409,
1225,,2033,1410,
1225,,2033,1509,
1225,,2033,1601,
1225,,2033,1602,
1225,,2033,1603,
1225,,2033,1604,
1225,,2033,1605,
1225,,2033,1606,
1225,,2033,1714,
1225,,2033,1715,
1225,,2033,1716,
1225,,2033,1717,
1225,,2033,1718,
1225,,2033,1719,
1225,,2033,1802,
1225,,2033,1803,
1225,,2033,1804,
1225,,2033,1805,
1225,,2033,1806,
1225,,2033,1807,
1225,,2033,1808,
1225,,2033,1809,
1225,,2034,1118,
1225,,2034,1119,
1225,,2034,1120,
1225,,2034,1121,
1225,,2034,1122,
1225,,2034,1123,
1225,,2034,1407,
1225,,2034,1408,
1225,,2034,1409,
1225,,2034,1410,
1225,,2034,1508,
1225,,2034,1509,
1225,,2034,1601,
1225,,2034,1602,
1225,,2034,1603,
1225,,2034,1604,
1225,,2034,1605,
1225,,2034,1714,
1225,,2034,1715,
1225,,2034,1716,
1225,,2034,1717,
1225,,2034,1718,
1225,,2034,1719,
1225,,2034,1802,
1225,,2034,1803,
1225,,2034,1804,
1225,,2034,1805,
1225,,2034,1806,
1225,,2034,1807,
1225,,2034,1808,
1225,,2034,1809,
1225,,2035,1117,
1225,,2035,1118,
1225,,2035,1119,
1225,,2035,1120,
1225,,2035,1121,
1225,,2035,1122,
1225,,2035,1123,
1225,,2035,1407,
1225,,2035,1408,
1225,,2035,1409,
1225,,2035,1410,
1225,,2035,1508,
1225,,2035,1509,
1225,,2035,1601,
1225,,2035,1602,
1225,,2035,1603,
1225,,2035,1604,
1225,,2035,1605,
1225,,2035,1713,
1225,,2035,1714,
1225,,2035,1715,
1225,,2035,1716,
1225,,2035,1717,
1225,,2035,1718,
1225,,2035,1719,
1225,,2035,1801,
1225,,2035,1802,
1225,,2035,1803,
1225,,2035,1804,
1225,,2035,1805,
1225,,2035,1806,
1225,,2035,1807,
1225,,2035,1808,
1393,,1001,1723,
1393,,1001,1724,
1393,,1001,1725,
1393,,1001,1726,
1393,,1001,1901,
1393,,1001,1902,
1393,,1001,1903,
1393,,1001,1904,
1393,,1001,1905,
1393,,1001,1906,
1393,,1002,1723,
1393,,1002,1724,
1393,,1002,1725,
1393,,1002,1726,
1393,,1002,1901,
1393,,1002,1902,
1393,,1002,1903,
1393,,1002,1904,
1393,,1002,1905,
1393,,1002,1906,
1393,,1002,1907,
1393,,1003,1723,
1393,,1003,1724,
1393,,1003,1725,
1393,,1003,1726,
1393,,1003,1901,
1393,,1003,1902,
1393,,1003,1903,
1393,,1003,1904,
1393,,1003,1905,
1393,,1003,1906,
1393,,1003,1907,
1393,,1004,1724,
1393,,1004,1725,
1393,,1004,1726,
1393,,1004,1901,
1393,,1004,1902,
1393,,1004,1903,
1393,,1004,1904,
1393,,1004,1905,
1393,,1004,1906,
1393,,1004,1907,
1393,,1005,1724,
1393,,1005,1725,
1393,,1005,1726,
1393,,1005,1901,
1393,,1005,1902,
1393,,1005,1903,
1393,,1005,1904,
1393,,1005,1905,
1393,,1005,1906,
1393,,1005,1907,
1393,,1005,1908,
1393,,1006,1724,
1393,,1006,1725,
1393,,1006,1726,
1393,,1006,1901,
1393,,1006,1902,
1393,,1006,1903,
1393,,1006,1904,
1393,,1006,1905,
1393,,1006,1906,
1393,,1006,1907,
1393,,1006,1908,
1393,,1007,1724,
1393,,1007,1725,
1393,,1007,1726,
1393,,1007,1901,
1393,,1007,1902,
1393,,1007,1903,
1393,,1007,1904,
1393,,1007,1905,
1393,,1007,1906,
1393,,1007,1907,
1393,,1007,1908,
1393,,1007,1909,
1393,,1008,1724,
1393,,1008,1725,
1393,,1008,1726,
1393,,1008,1901,
1393,,1008,1902,
1393,,1008,1903,
1393,,1008,1904,
1393,,1008,1905,
1393,,1008,1906,
1393,,1008,1907,
1393,,1008,1908,
1393,,1008,1909,
1393,,1009,1724,
1393,,1009,1725,
1393,,1009,1726,
1393,,1009,1901,
1393,,1009,1902,
1393,,1009,1903,
1393,,1009,1904,
1393,,1009,1905,
1393,,1009,1906,
1393,,1009,1907,
1393,,1009,1908,
1393,,1009,1909,
1393,,1010,1724,
1393,,1010,1725,
1393,,1010,1726,
1393,,1010,1901,
1393,,1010,1902,
1393,,1010,1903,
1393,,1010,1904,
1393,,1010,1905,
1393,,1010,1906,
1393,,1010,1907,
1393,,1010,1908,
1393,,1010,1909,
1393,,1011,1725,
1393,,1011,1726,
1393,,1011,1903,
1393,,1011,1904,
1393,,1011,1905,
1393,,1011,1906,
1393,,1011,1907,
1393,,1011,1908,
1393,,1011,1909,
1393,,1012,1726,
1393,,1012,1903,
1393,,1012,1904,
1393,,1012,1905,
1393,,1012,1906,
1393,,1012,1907,
1393,,1012,1908,
1393,,1012,1909,
1393,,1013,1726,
1393,,1013,1903,
1393,,1013,1904,
1393,,1013,1905,
1393,,1013,1906,
1393,,1013,1907,
1393,,1013,1908,
1393,,1013,1909,
1393,,1014,1726,
1393,,1014,1904,
1393,,1014,1905,
1393,,1014,1906,
1393,,1014,1907,
1393,,1014,1908,
1393,,1014,1909,
1393,,1015,1905,
1393,,1015,1906,
1393,,1015,1907,
1393,,1015,1908,
1393,,1015,1909,
1393,,1016,1905,
1393,,1016,1906,
1393,,1016,1907,
1393,,1016,1908,
1393,,1016,1909,
1393,,1017,1907,
1393,,1017,1908,
1393,,1017,1909,
1393,,1018,1907,
1393,,1018,1908,
1393,,1018,1909,
1393,,1019,1908,
1393,,1019,1909,
1393,,1020,1909,
1393,,1021,1909,
1393,,1106,1909,
1393,,1107,1906,
1393,,1107,1907,
1393,,1107,1908,
1393,,1107,1909,
1393,,1108,1905,
1393,,1108,1906,
1393,,1108,1907,
1393,,1108,1908,
1393,,1108,1909,
1393,,1109,1726,
1393,,1109,1903,
1393,,1109,1904,
1393,,1109,1905,
1393,,1109,1906,
1393,,1109,1907,
1393,,1109,1908,
1393,,1109,1909,
1393,,1110,1726,
1393,,1110,1903,
1393,,1110,1904,
1393,,1110,1905,
1393,,1110,1906,
1393,,1110,1907,
1393,,1110,1908,
1393,,1110,1909,
1393,,1111,1724,
1393,,1111,1725,
1393,,1111,1726,
1393,,1111,1901,
1393,,1111,1902,
1393,,1111,1903,
1393,,1111,1904,
1393,,1111,1905,
1393,,1111,1906,
1393,,1111,1907,
1393,,1111,1908,
1393,,1111,1909,
1393,,1112,1724,
1393,,1112,1725,
1393,,1112,1726,
1393,,1112,1901,
1393,,1112,1902,
1393,,1112,1903,
1393,,1112,1904,
1393,,1112,1905,
1393,,1112,1906,
1393,,1112,1907,
1393,,1112,1908,
1393,,1113,1723,
1393,,1113,1724,
1393,,1113,1725,
1393,,1113,1726,
1393,,1113,1901,
1393,,1113,1902,
1393,,1113,1903,
1393,,1113,1904,
1393,,1113,1905,
1393,,1113,1906,
1393,,1114,1722,
1393,,1114,1723,
1393,,1114,1724,
1393,,1114,1725,
1393,,1114,1726,
1393,,1114,1901,
1393,,1114,1902,
1393,,1114,1903,
1393,,1114,1904,
1393,,1115,1722,
1393,,1115,1723,
1393,,1115,1724,
1393,,1115,1725,
1393,,1115,1726,
1393,,1115,1901,
1393,,1115,1902,
1393,,1115,1903,
1393,,1115,1904,
1393,,1116,1721,
1393,,1116,1722,
1393,,1116,1723,
1393,,1116,1724,
1393,,1116,1725,
1393,,1116,1901,
1393,,1116,1902,
1393,,1116,1903,
1393,,1117,1721,
1393,,1117,1722,
1393,,1117,1723,
1393,,1117,1724,
1393,,1117,1725,
1393,,1117,1901,
1393,,1117,1902,
1393,,1117,1903,
1393,,1118,1720,
1393,,1118,1721,
1393,,1118,1722,
1393,,1118,1723,
1393,,1118,1724,
1393,,1118,1725,
1393,,1118,1810,
1393,,1118,1811,
1393,,1118,1901,
1393,,1118,1902,
1393,,1119,1719,
1393,,1119,1720,
1393,,1119,1721,
1393,,1119,1722,
1393,,1119,1723,
1393,,1119,1809,
1393,,1119,1810,
1393,,1119,1811,
1393,,1120,1718,
1393,,1120,1719,
1393,,1120,1720,
1393,,1120,1721,
1393,,1120,1722,
1393,,1120,1723,
1393,,1120,1808,
1393,,1120,1809,
1393,,1120,1810,
1393,,1120,1811,
1393,,1121,1717,
1393,,1121,1718,
1393,,1121,1719,
1393,,1121,1720,
1393,,1121,1721,
1393,,1121,1722,
1393,,1121,1806,
1393,,1121,1807,
1393,,1121,1808,
1393,,1121,1809,
1393,,1121,1810,
1393,,1121,1811,
1393,,1122,1717,
1393,,1122,1718,
1393,,1122,1719,
1393,,1122,1720,
1393,,1122,1721,
1393,,1122,1805,
1393,,1122,1806,
1393,,1122,1807,
1393,,1122,1808,
1393,,1122,1809,
1393,,1122,1810,
1393,,1122,1811,
1393,,1123,1716,
1393,,1123,1717,
1393,,1123,1718,
1393,,1123,1719,
1393,,1123,1720,
1393,,1123,1804,
1393,,1123,1805,
1393,,1123,1806,
1393,,1123,1807,
1393,,1123,1808,
1393,,1123,1809,
1393,,1123,1810,
1393,,1123,1811,
1393,,1124,1715,
1393,,1124,1716,
1393,,1124,1717,
1393,,1124,1718,
1393,,1124,1719,
1393,,1124,1720,
1393,,1124,1803,
1393,,1124,1804,
1393,,1124,1805,
1393,,1124,1806,
1393,,1124,1807,
1393,,1124,1808,
1393,,1124,1809,
1393,,1124,1810,
1393,,1124,2034,
1393,,1124,2035,
1393,,1125,1713,
1393,,1125,1714,
1393,,1125,1715,
1393,,1125,1716,
1393,,1125,1717,
1393,,1125,1718,
1393,,1125,1719,
1393,,1125,1801,
1393,,1125,1802,
1393,,1125,1803,
1393,,1125,1804,
1393,,1125,1805,
1393,,1125,1806,
1393,,1125,1807,
1393,,1125,1808,
1393,,1125,2032,
1393,,1125,2033,
1393,,1125,2034,
1393,,1125,2035,
1393,,1126,1713,
1393,,1126,1714,
1393,,1126,1715,
1393,,1126,1716,
1393,,1126,1717,
1393,,1126,1718,
1393,,1126,1801,
1393,,1126,1802,
1393,,1126,1803,
1393,,1126,1804,
1393,,1126,1805,
1393,,1126,1806,
1393,,1126,1807,
1393,,1126,1808,
1393,,1126,2032,
1393,,1126,2033,
1393,,1126,2034,
1393,,1126,2035,
1393,,1201,1726,
1393,,1201,1903,
1393,,1201,1904,
1393,,1201,1905,
1393,,1201,1906,
1393,,1201,1907,
1393,,1201,1908,
1393,,1201,1909,
1393,,1202,1726,
1393,,1202,1903,
1393,,1202,1904,
1393,,1202,1905,
1393,,1202,1906,
1393,,1202,1907,
1393,,1202,1908,
1393,,1202,1909,
1393,,1301,1724,
1393,,1301,1725,
1393,,1301,1726,
1393,,1301,1901,
1393,,1301,1902,
1393,,1301,1903,
1393,,1301,1904,
1393,,1301,1905,
1393,,1301,1906,
1393,,1301,1907,
1393,,1302,1723,
1393,,1302,1724,
1393,,1302,1725,
1393,,1302,1726,
1393,,1302,1901,
1393,,1302,1902,
1393,,1302,1903,
1393,,1302,1904,
1393,,1302,1905,
1393,,1302,1906,
1393,,1302,1907,
1393,,1303,1723,
1393,,1303,1724,
1393,,1303,1725,
1393,,1303,1726,
1393,,1303,1901,
1393,,1303,1902,
1393,,1303,1903,
1393,,1303,1904,
1393,,1303,1905,
1393,,1303,1906,
1393,,1304,1723,
1393,,1304,1724,
1393,,1304,1725,
1393,,1304,1726,
1393,,1304,1901,
1393,,1304,1902,
1393,,1304,1903,
1393,,1304,1904,
1393,,1304,1905,
1393,,1304,1906,
1393,,1305,1722,
1393,,1305,1723,
1393,,1305,1724,
1393,,1305,1725,
1393,,1305,1726,
1393,,1305,1901,
1393,,1305,1902,
1393,,1305,1903,
1393,,1305,1904,
1393,,1305,1905,
1393,,1305,1906,
1393,,1401,1724,
1393,,1401,1725,
1393,,1401,1726,
1393,,1401,1901,
1393,,1401,1902,
1393,,1401,1903,
1393,,1401,1904,
1393,,1401,1905,
1393,,1401,1906,
1393,,1401,1907,
1393,,1401,1908,
1393,,1401,1909,
1393,,1402,1724,
1393,,1402,1725,
1393,,1402,1726,
1393,,1402,1901,
1393,,1402,1902,
1393,,1402,1903,
1393,,1402,1904,
1393,,1402,1905,
1393,,1402,1906,
1393,,1402,1907,
1393,,1402,1908,
1393,,1402,1909,
1393,,1403,1723,
1393,,1403,1724,
1393,,1403,1725,
1393,,1403,1726,
1393,,1403,1901,
1393,,1403,1902,
1393,,1403,1903,
1393,,1403,1904,
1393,,1403,1905,
1393,,1403,1906,
1393,,1404,1722,
1393,,1404,1723,
1393,,1404,1724,
1393,,1404,1725,
1393,,1404,1726,
1393,,1404,1901,
1393,,1404,1902,
1393,,1404,1903,
1393,,1404,1904,
1393,,1404,1905,
1393,,1405,1722,
1393,,1405,1723,
1393,,1405,1724,
1393,,1405,1725,
1393,,1405,1726,
1393,,1405,1901,
1393,,1405,1902,
1393,,1405,1903,
1393,,1405,1904,
1393,,1406,1721,
1393,,1406,1722,
1393,,1406,1723,
1393,,1406,1724,
1393,,1406,1725,
1393,,1406,1901,
1393,,1406,1902,
1393,,1406,1903,
1393,,1407,1721,
1393,,1407,1722,
1393,,1407,1723,
1393,,1407,1724,
1393,,1407,1725,
1393,,1407,1811,
1393,,1407,1901,
1393,,1407,1902,
1393,,1408,1720,
1393,,1408,1721,
1393,,1408,1722,
1393,,1408,1723,
1393,,1408,1724,
1393,,1408,1725,
1393,,1408,1810,
1393,,1408,1811,
1393,,1408,1901,
1393,,1408,1902,
1393,,1409,1720,
1393,,1409,1721,
1393,,1409,1722,
1393,,1409,1723,
1393,,1409,1809,
1393,,1409,1810,
1393,,1409,1811,
1393,,1410,1719,
1393,,1410,1720,
1393,,1410,1721,
1393,,1410,1722,
1393,,1410,1723,
1393,,1410,1808,
1393,,1410,1809,
1393,,1410,1810,
1393,,1410,1811,
1393,,1501,1724,
1393,,1501,1725,
1393,,1501,1726,
1393,,1501,1901,
1393,,1501,1902,
1393,,1501,1903,
1393,,1501,1904,
1393,,1501,1905,
1393,,1501,1906,
1393,,1501,1907,
1393,,1501,1908,
1393,,1501,1909,
1393,,1502,1724,
1393,,1502,1725,
1393,,1502,1726,
1393,,1502,1901,
1393,,1502,1902,
1393,,1502,1903,
1393,,1502,1904,
1393,,1502,1905,
1393,,1502,1906,
1393,,1502,1907,
1393,,1502,1908,
1393,,1502,1909,
1393,,1503,1723,
1393,,1503,1724,
1393,,1503,1725,
1393,,1503,1726,
1393,,1503,1901,
1393,,1503,1902,
1393,,1503,1903,
1393,,1503,1904,
1393,,1503,1905,
1393,,1503,1906,
1393,,1504,1722,
1393,,1504,1723,
1393,,1504,1724,
1393,,1504,1725,
1393,,1504,1726,
1393,,1504,1901,
1393,,1504,1902,
1393,,1504,1903,
1393,,1504,1904,
1393,,1505,1722,
1393,,1505,1723,
1393,,1505,1724,
1393,,1505,1725,
1393,,1505,1726,
1393,,1505,1901,
1393,,1505,1902,
1393,,1505,1903,
1393,,1505,1904,
1393,,1506,1721,
1393,,1506,1722,
1393,,1506,1723,
1393,,1506,1724,
1393,,1506,1725,
1393,,1506,1726,
1393,,1506,1901,
1393,,1506,1902,
1393,,1506,1903,
1393,,1506,1904,
1393,,1507,1721,
1393,,1507,1722,
1393,,1507,1723,
1393,,1507,1724,
1393,,1507,1725,
1393,,1507,1901,
1393,,1507,1902,
1393,,1507,1903,
1393,,1508,1721,
1393,,1508,1722,
1393,,1508,1723,
1393,,1508,1724,
1393,,1508,1725,
1393,,1508,1811,
1393,,1508,1901,
1393,,1508,1902,
1393,,1509,1719,
1393,,1509,1720,
1393,,1509,1721,
1393,,1509,1722,
1393,,1509,1723,
1393,,1509,1809,
1393,,1509,1810,
1393,,1509,1811,
1393,,1601,1719,
1393,,1601,1720,
1393,,1601,1721,
1393,,1601,1722,
1393,,1601,1723,
1393,,1601,1809,
1393,,1601,1810,
1393,,1601,1811,
1393,,1602,1718,
1393,,1602,1719,
1393,,1602,1720,
1393,,1602,1721,
1393,,1602,1722,
1393,,1602,1723,
1393,,1602,1808,
1393,,1602,1809,
1393,,1602,1810,
1393,,1602,1811,
1393,,1603,1717,
1393,,1603,1718,
1393,,1603,1719,
1393,,1603,1720,
1393,,1603,1721,
1393,,1603,1722,
1393,,1603,1806,
1393,,1603,1807,
1393,,1603,1808,
1393,,1603,1809,
1393,,1603,1810,
1393,,1603,1811,
1393,,1604,1717,
1393,,1604,1718,
1393,,1604,1719,
1393,,1604,1720,
1393,,1604,1721,
1393,,1604,1805,
1393,,1604,1806,
1393,,1604,1807,
1393,,1604,1808,
1393,,1604,1809,
1393,,1604,1810,
1393,,1604,1811,
1393,,1605,1716,
1393,,1605,1717,
1393,,1605,1718,
1393,,1605,1719,
1393,,1605,1720,
1393,,1605,1804,
1393,,1605,1805,
1393,,1605,1806,
1393,,1605,1807,
1393,,1605,1808,
1393,,1605,1809,
1393,,1605,1810,
1393,,1605,1811,
1393,,1606,1715,
1393,,1606,1716,
1393,,1606,1717,
1393,,1606,1718,
1393,,1606,1719,
1393,,1606,1720,
1393,,1606,1803,
1393,,1606,1804,
1393,,1606,1805,
1393,,1606,1806,
1393,,1606,1807,
1393,,1606,1808,
1393,,1606,1809,
1393,,1606,1810,
1393,,1606,2034,
1393,,1606,2035,
1393,,1607,1714,
1393,,1607,1715,
1393,,1607,1716,
1393,,1607,1717,
1393,,1607,1718,
1393,,1607,1719,
1393,,1607,1802,
1393,,1607,1803,
1393,,1607,1804,
1393,,1607,1805,
1393,,1607,1806,
1393,,1607,1807,
1393,,1607,1808,
1393,,1607,1809,
1393,,1607,2033,
1393,,1607,2034,
1393,,1607,2035,
1393,,1608,1713,
1393,,1608,1714,
1393,,1608,1715,
1393,,1608,1716,
1393,,1608,1717,
1393,,1608,1718,
1393,,1608,1801,
1393,,1608,1802,
1393,,1608,1803,
1393,,1608,1804,
1393,,1608,1805,
1393,,1608,1806,
1393,,1608,1807,
1393,,1608,2032,
1393,,1608,2033,
1393,,1608,2034,
1393,,1608,2035,
1393,,1713,1125,
1393,,1713,1126,
1393,,1713,1608,
1393,,1714,1125,
1393,,1714,1126,
1393,,1714,1607,
1393,,1714,1608,
1393,,1715,1124,
1393,,1715,1125,
1393,,1715,1126,
1393,,1715,1606,
1393,,1715,1607,
1393,,1715,1608,
1393,,1716,1123,
1393,,1716,1124,
1393,,1716,1125,
1393,,1716,1126,
1393,,1716,1605,
1393,,1716,1606,
1393,,1716,1607,
1393,,1716,1608,
1393,,1717,1121,
1393,,1717,1122,
1393,,1717,1123,
1393,,1717,1124,
1393,,1717,1125,
1393,,1717,1126,
1393,,1717,1603,
1393,,1717,1604,
1393,,1717,1605,
1393,,1717,1606,
1393,,1717,1607,
1393,,1717,1608,
1393,,1718,1120,
1393,,1718,1121,
1393,,1718,1122,
1393,,1718,1123,
1393,,1718,1124,
1393,,1718,1125,
1393,,1718,1126,
1393,,1718,1602,
1393,,1718,1603,
1393,,1718,1604,
1393,,1718,1605,
1393,,1718,1606,
1393,,1718,1607,
1393,,1718,1608,
1393,,1719,1119,
1393,,1719,1120,
1393,,1719,1121,
1393,,1719,1122,
1393,,1719,1123,
1393,,1719,1124,
1393,,1719,1125,
1393,,1719,1410,
1393,,1719,1509,
1393,,1719,1601,
1393,,1719,1602,
1393,,1719,1603,
1393,,1719,1604,
1393,,1719,1605,
1393,,1719,1606,
1393,,1719,1607,
1393,,1720,1118,
1393,,1720,1119,
1393,,1720,1120,
1393,,1720,1121,
1393,,1720,1122,
1393,,1720,1123,
1393,,1720,1124,
1393,,1720,1408,
1393,,1720,1409,
1393,,1720,1410,
1393,,1720,1509,
1393,,1720,1601,
1393,,1720,1602,
1393,,1720,1603,
1393,,1720,1604,
1393,,1720,1605,
1393,,1720,1606,
1393,,1720,2033,
1393,,1720,2034,
1393,,1720,2035,
1393,,1721,1116,
1393,,1721,1117,
1393,,1721,1118,
1393,,1721,1119,
1393,,1721,1120,
1393,,1721,1121,
1393,,1721,1122,
1393,,1721,1406,
1393,,1721,1407,
1393,,1721,1408,
1393,,1721,1409,
1393,,1721,1410,
1393,,1721,1506,
1393,,1721,1507,
1393,,1721,1508,
1393,,1721,1509,
1393,,1721,1601,
1393,,1721,1602,
1393,,1721,1603,
1393,,1721,1604,
1393,,1721,2031,
1393,,1721,2032,
1393,,1721,2033,
1393,,1721,2034,
1393,,1721,2035,
1393,,1722,1114,
1393,,1722,1115,
1393,,1722,1116,
1393,,1722,1117,
1393,,1722,1118,
1393,,1722,1119,
1393,,1722,1120,
1393,,1722,1121,
1393,,1722,1305,
1393,,1722,1404,
1393,,1722,1405,
1393,,1722,1406,
1393,,1722,1407,
1393,,1722,1408,
1393,,1722,1409,
1393,,1722,1410,
1393,,1722,1504,
1393,,1722,1505,
1393,,1722,1506,
1393,,1722,1507,
1393,,1722,1508,
1393,,1722,1509,
1393,,1722,1601,
1393,,1722,1602,
1393,,1722,1603,
1393,,1722,2029,
1393,,1722,2030,
1393,,1722,2031,
1393,,1722,2032,
1393,,1722,2033,
1393,,1722,2034,
1393,,1722,2035,
1393,,1723,1001,
1393,,1723,1002,
1393,,1723,1003,
1393,,1723,1113,
1393,,1723,1114,
1393,,1723,1115,
1393,,1723,1116,
1393,,1723,1117,
1393,,1723,1118,
1393,,1723,1119,
1393,,1723,1120,
1393,,1723,1302,
1393,,1723,1303,
1393,,1723,1304,
1393,,1723,1305,
1393,,1723,1403,
1393,,1723,1404,
1393,,1723,1405,
1393,,1723,1406,
1393,,1723,1407,
1393,,1723,1408,
1393,,1723,1409,
1393,,1723,1410,
1393,,1723,1503,
1393,,1723,1504,
1393,,1723,1505,
1393,,1723,1506,
1393,,1723,1507,
1393,,1723,1508,
1393,,1723,1509,
1393,,1723,1601,
1393,,1723,1602,
1393,,1723,2028,
1393,,1723,2029,
1393,,1723,2030,
1393,,1723,2031,
1393,,1723,2032,
1393,,1723,2033,
1393,,1723,2034,
1393,,1723,2035,
1393,,1724,1001,
1393,,1724,1002,
1393,,1724,1003,
1393,,1724,1004,
1393,,1724,1005,
1393,,1724,1006,
1393,,1724,1007,
1393,,1724,1008,
1393,,1724,1009,
1393,,1724,1010,
1393,,1724,1111,
1393,,1724,1112,
1393,,1724,1113,
1393,,1724,1114,
1393,,1724,1115,
1393,,1724,1116,
1393,,1724,1117,
1393,,1724,1118,
1393,,1724,1301,
1393,,1724,1302,
1393,,1724,1303,
1393,,1724,1304,
1393,,1724,1305,
1393,,1724,1401,
1393,,1724,1402,
1393,,1724,1403,
1393,,1724,1404,
1393,,1724,1405,
1393,,1724,1406,
1393,,1724,1407,
1393,,1724,1408,
1393,,1724,1501,
1393,,1724,1502,
1393,,1724,1503,
1393,,1724,1504,
1393,,1724,1505,
1393,,1724,1506,
1393,,1724,1507,
1393,,1724,1508,
1393,,1724,2024,
1393,,1724,2025,
1393,,1724,2026,
1393,,1724,2027,
1393,,1724,2028,
1393,,1724,2029,
1393,,1724,2030,
1393,,1724,2031,
1393,,1724,2032,
1393,,1724,2033,
1393,,1724,2034,
1393,,1725,1001,
1393,,1725,1002,
1393,,1725,1003,
1393,,1725,1004,
1393,,1725,1005,
1393,,1725,1006,
1393,,1725,1007,
1393,,1725,1008,
1393,,1725,1009,
1393,,1725,1010,
1393,,1725,1011,
1393,,1725,1111,
1393,,1725,1112,
1393,,1725,1113,
1393,,1725,1114,
1393,,1725,1115,
1393,,1725,1116,
1393,,1725,1117,
1393,,1725,1118,
1393,,1725,1301,
1393,,1725,1302,
1393,,1725,1303,
1393,,1725,1304,
1393,,1725,1305,
1393,,1725,1401,
1393,,1725,1402,
